:ID,:LABEL,pfas_id,pfas_name,property,value,type,unit
EC_130_ExposureScore_Water,PFASProperty,PFAS_130,N-(2-Hydroxyethyl)-N-methyl-perfluoroheptanesulfonamide,ExposureScore_Water,0.3,Score,
EC_130_HazScore_EcoChronic,PFASProperty,PFAS_130,N-(2-Hydroxyethyl)-N-methyl-perfluoroheptanesulfonamide,HazScore_EcoChronic,0.08,Score,
EC_130_TPSA,PFASProperty,PFAS_130,N-(2-Hydroxyethyl)-N-methyl-perfluoroheptanesulfonamide,TPSA,57.61,Calculated,
EC_130_QED,PFASProperty,PFAS_130,N-(2-Hydroxyethyl)-N-methyl-perfluoroheptanesulfonamide,QED,0.4862,Calculated,
EC_131_logKow,PFASProperty,PFAS_131,Perfluoropentane sulfonamido amine,logKow,4.45,Experimental/Predicted,
EC_131_ExposureScore_Water,PFASProperty,PFAS_131,Perfluoropentane sulfonamido amine,ExposureScore_Water,0.2,Score,
EC_131_HazScore_EcoChronic,PFASProperty,PFAS_131,Perfluoropentane sulfonamido amine,HazScore_EcoChronic,0.13,Score,
EC_131_TPSA,PFASProperty,PFAS_131,Perfluoropentane sulfonamido amine,TPSA,49.41,Calculated,
EC_131_QED,PFASProperty,PFAS_131,Perfluoropentane sulfonamido amine,QED,0.4488,Calculated,
EC_132_logKow,PFASProperty,PFAS_132,Perfluoro(2-methyl-3-oxahexanoyl) fluoride,logKow,2.49,Experimental/Predicted,
EC_132_ExposureScore_Water,PFASProperty,PFAS_132,Perfluoro(2-methyl-3-oxahexanoyl) fluoride,ExposureScore_Water,0.24,Score,
EC_132_HazScore_EcoChronic,PFASProperty,PFAS_132,Perfluoro(2-methyl-3-oxahexanoyl) fluoride,HazScore_EcoChronic,0.02,Score,
EC_132_TPSA,PFASProperty,PFAS_132,Perfluoro(2-methyl-3-oxahexanoyl) fluoride,TPSA,26.3,Calculated,
EC_132_QED,PFASProperty,PFAS_132,Perfluoro(2-methyl-3-oxahexanoyl) fluoride,QED,0.5817,Calculated,
EC_133_logKow,PFASProperty,PFAS_133,Perfluoro-2-butyltetrahydrofuran,logKow,6.13,Experimental/Predicted,
EC_133_ExposureScore_Water,PFASProperty,PFAS_133,Perfluoro-2-butyltetrahydrofuran,ExposureScore_Water,0.33,Score,
EC_133_HazScore_EcoChronic,PFASProperty,PFAS_133,Perfluoro-2-butyltetrahydrofuran,HazScore_EcoChronic,0.03,Score,
EC_133_TPSA,PFASProperty,PFAS_133,Perfluoro-2-butyltetrahydrofuran,TPSA,9.23,Calculated,
EC_133_QED,PFASProperty,PFAS_133,Perfluoro-2-butyltetrahydrofuran,QED,0.5882,Calculated,
EC_134_ExposureScore_Water,PFASProperty,PFAS_134,"3-((Perfluoroheptyl)sulfonylamino)-N,N,N-trimethyl-1-propanaminium iodide",ExposureScore_Water,0.25,Score,
EC_134_HazScore_EcoChronic,PFASProperty,PFAS_134,"3-((Perfluoroheptyl)sulfonylamino)-N,N,N-trimethyl-1-propanaminium iodide",HazScore_EcoChronic,0.08,Score,
EC_134_TPSA,PFASProperty,PFAS_134,"3-((Perfluoroheptyl)sulfonylamino)-N,N,N-trimethyl-1-propanaminium iodide",TPSA,46.17,Calculated,
EC_134_QED,PFASProperty,PFAS_134,"3-((Perfluoroheptyl)sulfonylamino)-N,N,N-trimethyl-1-propanaminium iodide",QED,0.1557,Calculated,
EC_135_ExposureScore_Water,PFASProperty,PFAS_135,"Perfluoro(2-[5-methoxy-1,3-dioxolan-4-yloxy]acetic acid) (C6O4)",ExposureScore_Water,0.23,Score,
EC_135_HazScore_EcoChronic,PFASProperty,PFAS_135,"Perfluoro(2-[5-methoxy-1,3-dioxolan-4-yloxy]acetic acid) (C6O4)",HazScore_EcoChronic,0.01,Score,
EC_135_TPSA,PFASProperty,PFAS_135,"Perfluoro(2-[5-methoxy-1,3-dioxolan-4-yloxy]acetic acid) (C6O4)",TPSA,74.22,Calculated,
EC_135_QED,PFASProperty,PFAS_135,"Perfluoro(2-[5-methoxy-1,3-dioxolan-4-yloxy]acetic acid) (C6O4)",QED,0.7901,Calculated,
EC_136_ExposureScore_Water,PFASProperty,PFAS_136,(Perfluoroethylene)-propylene copolymer,ExposureScore_Water,0.31,Score,
EC_136_TPSA,PFASProperty,PFAS_136,(Perfluoroethylene)-propylene copolymer,TPSA,0.0,Calculated,
EC_136_QED,PFASProperty,PFAS_136,(Perfluoroethylene)-propylene copolymer,QED,0.3596,Calculated,
EC_137_logKow,PFASProperty,PFAS_137,7-H-Perfluoroheptanoic acid,logKow,3.54,Experimental/Predicted,
EC_137_ExposureScore_Water,PFASProperty,PFAS_137,7-H-Perfluoroheptanoic acid,ExposureScore_Water,0.2,Score,
EC_137_HazScore_EcoChronic,PFASProperty,PFAS_137,7-H-Perfluoroheptanoic acid,HazScore_EcoChronic,0.01,Score,
EC_137_TPSA,PFASProperty,PFAS_137,7-H-Perfluoroheptanoic acid,TPSA,37.3,Calculated,
EC_137_QED,PFASProperty,PFAS_137,7-H-Perfluoroheptanoic acid,QED,0.7477,Calculated,
EC_138_logKow,PFASProperty,PFAS_138,N-Methyl-N-(2-hydroxyethyl)perfluorooctanesulfonamide,logKow,5.51,Experimental/Predicted,
EC_138_ExposureScore_Water,PFASProperty,PFAS_138,N-Methyl-N-(2-hydroxyethyl)perfluorooctanesulfonamide,ExposureScore_Water,0.41,Score,
EC_138_HazScore_EcoChronic,PFASProperty,PFAS_138,N-Methyl-N-(2-hydroxyethyl)perfluorooctanesulfonamide,HazScore_EcoChronic,0.02,Score,
EC_138_TPSA,PFASProperty,PFAS_138,N-Methyl-N-(2-hydroxyethyl)perfluorooctanesulfonamide,TPSA,57.61,Calculated,
EC_138_QED,PFASProperty,PFAS_138,N-Methyl-N-(2-hydroxyethyl)perfluorooctanesulfonamide,QED,0.4102,Calculated,
EC_139_logKow,PFASProperty,PFAS_139,Perfluorohexanesulfonic acid (PFHxS),logKow,3.16,Experimental/Predicted,
EC_139_ExposureScore_Water,PFASProperty,PFAS_139,Perfluorohexanesulfonic acid (PFHxS),ExposureScore_Water,0.27,Score,
EC_139_HazScore_EcoChronic,PFASProperty,PFAS_139,Perfluorohexanesulfonic acid (PFHxS),HazScore_EcoChronic,0.01,Score,
EC_139_TPSA,PFASProperty,PFAS_139,Perfluorohexanesulfonic acid (PFHxS),TPSA,54.37,Calculated,
EC_139_QED,PFASProperty,PFAS_139,Perfluorohexanesulfonic acid (PFHxS),QED,0.5674,Calculated,
EC_140_logKow,PFASProperty,PFAS_140,Perflexane,logKow,4.83,Experimental/Predicted,
EC_140_ExposureScore_Water,PFASProperty,PFAS_140,Perflexane,ExposureScore_Water,0.53,Score,
EC_140_HazScore_EcoChronic,PFASProperty,PFAS_140,Perflexane,HazScore_EcoChronic,0.04,Score,
EC_140_TPSA,PFASProperty,PFAS_140,Perflexane,TPSA,0.0,Calculated,
EC_140_QED,PFASProperty,PFAS_140,Perflexane,QED,0.6573,Calculated,
EC_141_logKow,PFASProperty,PFAS_141,Perfluorohexyl iodide,logKow,5.65,Experimental/Predicted,
EC_141_ExposureScore_Water,PFASProperty,PFAS_141,Perfluorohexyl iodide,ExposureScore_Water,0.32,Score,
EC_141_HazScore_EcoChronic,PFASProperty,PFAS_141,Perfluorohexyl iodide,HazScore_EcoChronic,0.07,Score,
EC_141_TPSA,PFASProperty,PFAS_141,Perfluorohexyl iodide,TPSA,0.0,Calculated,
EC_141_QED,PFASProperty,PFAS_141,Perfluorohexyl iodide,QED,0.32,Calculated,
EC_142_logKow,PFASProperty,PFAS_142,Perfluoro(N-methylmorpholine),logKow,3.07,Experimental/Predicted,
EC_142_ExposureScore_Water,PFASProperty,PFAS_142,Perfluoro(N-methylmorpholine),ExposureScore_Water,0.35,Score,
EC_142_HazScore_EcoChronic,PFASProperty,PFAS_142,Perfluoro(N-methylmorpholine),HazScore_EcoChronic,0.03,Score,
EC_142_TPSA,PFASProperty,PFAS_142,Perfluoro(N-methylmorpholine),TPSA,12.47,Calculated,
EC_142_QED,PFASProperty,PFAS_142,Perfluoro(N-methylmorpholine),QED,0.5029,Calculated,
EC_143_logKow,PFASProperty,PFAS_143,Perfluoromethylcyclopentane,logKow,4.26,Experimental/Predicted,
EC_143_ExposureScore_Water,PFASProperty,PFAS_143,Perfluoromethylcyclopentane,ExposureScore_Water,0.23,Score,
EC_143_HazScore_EcoChronic,PFASProperty,PFAS_143,Perfluoromethylcyclopentane,HazScore_EcoChronic,0.01,Score,
EC_143_TPSA,PFASProperty,PFAS_143,Perfluoromethylcyclopentane,TPSA,0.0,Calculated,
EC_143_QED,PFASProperty,PFAS_143,Perfluoromethylcyclopentane,QED,0.5968,Calculated,
EC_144_logKow,PFASProperty,PFAS_144,Perfluorohexane sulfonamido amine,logKow,5.12,Experimental/Predicted,
EC_144_ExposureScore_Water,PFASProperty,PFAS_144,Perfluorohexane sulfonamido amine,ExposureScore_Water,0.2,Score,
EC_144_HazScore_EcoChronic,PFASProperty,PFAS_144,Perfluorohexane sulfonamido amine,HazScore_EcoChronic,0.13,Score,
EC_144_TPSA,PFASProperty,PFAS_144,Perfluorohexane sulfonamido amine,TPSA,49.41,Calculated,
EC_144_QED,PFASProperty,PFAS_144,Perfluorohexane sulfonamido amine,QED,0.3815,Calculated,
EC_145_ExposureScore_Water,PFASProperty,PFAS_145,N-ethyl-N-[2-(phosphonooxy)ethyl]perfluorooctanesulfonamide diammonium salt,ExposureScore_Water,0.25,Score,
EC_145_HazScore_EcoChronic,PFASProperty,PFAS_145,N-ethyl-N-[2-(phosphonooxy)ethyl]perfluorooctanesulfonamide diammonium salt,HazScore_EcoChronic,0.08,Score,
EC_145_TPSA,PFASProperty,PFAS_145,N-ethyl-N-[2-(phosphonooxy)ethyl]perfluorooctanesulfonamide diammonium salt,TPSA,182.8,Calculated,
EC_145_QED,PFASProperty,PFAS_145,N-ethyl-N-[2-(phosphonooxy)ethyl]perfluorooctanesulfonamide diammonium salt,QED,0.2164,Calculated,
EC_146_ExposureScore_Water,PFASProperty,PFAS_146,"1H,1H,2H,2H-Perfluorodecyltrimethoxysilane",ExposureScore_Water,0.44,Score,
EC_146_HazScore_EcoChronic,PFASProperty,PFAS_146,"1H,1H,2H,2H-Perfluorodecyltrimethoxysilane",HazScore_EcoChronic,0.02,Score,
EC_146_TPSA,PFASProperty,PFAS_146,"1H,1H,2H,2H-Perfluorodecyltrimethoxysilane",TPSA,27.69,Calculated,
EC_146_QED,PFASProperty,PFAS_146,"1H,1H,2H,2H-Perfluorodecyltrimethoxysilane",QED,0.2056,Calculated,
EC_147_logKow,PFASProperty,PFAS_147,Perfluoro(oxacyclopentane),logKow,2.87,Experimental/Predicted,
EC_147_ExposureScore_Water,PFASProperty,PFAS_147,Perfluoro(oxacyclopentane),ExposureScore_Water,0.28,Score,
EC_147_TPSA,PFASProperty,PFAS_147,Perfluoro(oxacyclopentane),TPSA,9.23,Calculated,
EC_147_QED,PFASProperty,PFAS_147,Perfluoro(oxacyclopentane),QED,0.5649,Calculated,
EC_148_logKow,PFASProperty,PFAS_148,3-(Perfluoroethyl)propanol,logKow,2.22,Experimental/Predicted,
EC_148_ExposureScore_Water,PFASProperty,PFAS_148,3-(Perfluoroethyl)propanol,ExposureScore_Water,0.24,Score,
EC_148_HazScore_EcoChronic,PFASProperty,PFAS_148,3-(Perfluoroethyl)propanol,HazScore_EcoChronic,0.18,Score,
EC_148_TPSA,PFASProperty,PFAS_148,3-(Perfluoroethyl)propanol,TPSA,20.23,Calculated,
EC_148_QED,PFASProperty,PFAS_148,3-(Perfluoroethyl)propanol,QED,0.6546,Calculated,
EC_149_logKow,PFASProperty,PFAS_149,Perfluoro-2-methyl-3-oxahexanoic acid (GenX),logKow,3.36,Experimental/Predicted,
EC_149_ExposureScore_Water,PFASProperty,PFAS_149,Perfluoro-2-methyl-3-oxahexanoic acid (GenX),ExposureScore_Water,0.2,Score,
EC_149_HazScore_EcoChronic,PFASProperty,PFAS_149,Perfluoro-2-methyl-3-oxahexanoic acid (GenX),HazScore_EcoChronic,0.03,Score,
EC_149_TPSA,PFASProperty,PFAS_149,Perfluoro-2-methyl-3-oxahexanoic acid (GenX),TPSA,46.53,Calculated,
EC_149_QED,PFASProperty,PFAS_149,Perfluoro-2-methyl-3-oxahexanoic acid (GenX),QED,0.806,Calculated,
EC_150_logKow,PFASProperty,PFAS_150,2-(N-((Perfluorooctyl)methylsulfonyl)-N-methylamino)ethyl acrylate,logKow,5.88,Experimental/Predicted,
EC_150_ExposureScore_Water,PFASProperty,PFAS_150,2-(N-((Perfluorooctyl)methylsulfonyl)-N-methylamino)ethyl acrylate,ExposureScore_Water,0.2,Score,
EC_150_HazScore_EcoChronic,PFASProperty,PFAS_150,2-(N-((Perfluorooctyl)methylsulfonyl)-N-methylamino)ethyl acrylate,HazScore_EcoChronic,0.08,Score,
EC_150_TPSA,PFASProperty,PFAS_150,2-(N-((Perfluorooctyl)methylsulfonyl)-N-methylamino)ethyl acrylate,TPSA,63.68,Calculated,
EC_150_QED,PFASProperty,PFAS_150,2-(N-((Perfluorooctyl)methylsulfonyl)-N-methylamino)ethyl acrylate,QED,0.1646,Calculated,
EC_151_logKow,PFASProperty,PFAS_151,1-(Carboxymethyl)-1-(2-hydroxyethyl)-4-(perfluoro-1-oxodecyl)piperazinium,logKow,3.11,Experimental/Predicted,
EC_151_ExposureScore_Water,PFASProperty,PFAS_151,1-(Carboxymethyl)-1-(2-hydroxyethyl)-4-(perfluoro-1-oxodecyl)piperazinium,ExposureScore_Water,0.2,Score,
EC_151_HazScore_EcoChronic,PFASProperty,PFAS_151,1-(Carboxymethyl)-1-(2-hydroxyethyl)-4-(perfluoro-1-oxodecyl)piperazinium,HazScore_EcoChronic,0.08,Score,
EC_151_TPSA,PFASProperty,PFAS_151,1-(Carboxymethyl)-1-(2-hydroxyethyl)-4-(perfluoro-1-oxodecyl)piperazinium,TPSA,80.67,Calculated,
EC_151_QED,PFASProperty,PFAS_151,1-(Carboxymethyl)-1-(2-hydroxyethyl)-4-(perfluoro-1-oxodecyl)piperazinium,QED,0.2536,Calculated,
EC_152_logKow,PFASProperty,PFAS_152,(Perfluorooctyl)-2-hydroxypropyl dihydrogen phosphate,logKow,4.62,Experimental/Predicted,
EC_152_ExposureScore_Water,PFASProperty,PFAS_152,(Perfluorooctyl)-2-hydroxypropyl dihydrogen phosphate,ExposureScore_Water,0.2,Score,
EC_152_HazScore_EcoChronic,PFASProperty,PFAS_152,(Perfluorooctyl)-2-hydroxypropyl dihydrogen phosphate,HazScore_EcoChronic,0.08,Score,
EC_152_TPSA,PFASProperty,PFAS_152,(Perfluorooctyl)-2-hydroxypropyl dihydrogen phosphate,TPSA,86.99,Calculated,
EC_152_QED,PFASProperty,PFAS_152,(Perfluorooctyl)-2-hydroxypropyl dihydrogen phosphate,QED,0.2428,Calculated,
EC_153_logKow,PFASProperty,PFAS_153,Perfluorohexylbromide,logKow,5.23,Experimental/Predicted,
EC_153_ExposureScore_Water,PFASProperty,PFAS_153,Perfluorohexylbromide,ExposureScore_Water,0.2,Score,
EC_153_HazScore_EcoChronic,PFASProperty,PFAS_153,Perfluorohexylbromide,HazScore_EcoChronic,0.01,Score,
EC_153_TPSA,PFASProperty,PFAS_153,Perfluorohexylbromide,TPSA,0.0,Calculated,
EC_153_QED,PFASProperty,PFAS_153,Perfluorohexylbromide,QED,0.4574,Calculated,
EC_154_logKow,PFASProperty,PFAS_154,Perfluorododecanoic acid (PFDoDA),logKow,7.49,Experimental/Predicted,
EC_154_ExposureScore_Water,PFASProperty,PFAS_154,Perfluorododecanoic acid (PFDoDA),ExposureScore_Water,0.29,Score,
EC_154_HazScore_EcoChronic,PFASProperty,PFAS_154,Perfluorododecanoic acid (PFDoDA),HazScore_EcoChronic,0.2,Score,
EC_154_TPSA,PFASProperty,PFAS_154,Perfluorododecanoic acid (PFDoDA),TPSA,37.3,Calculated,
EC_154_QED,PFASProperty,PFAS_154,Perfluorododecanoic acid (PFDoDA),QED,0.2699,Calculated,
EC_155_logKow,PFASProperty,PFAS_155,Perfluorononanoic acid (PFNA),logKow,5.48,Experimental/Predicted,
EC_155_ExposureScore_Water,PFASProperty,PFAS_155,Perfluorononanoic acid (PFNA),ExposureScore_Water,0.29,Score,
EC_155_HazScore_EcoChronic,PFASProperty,PFAS_155,Perfluorononanoic acid (PFNA),HazScore_EcoChronic,0.41,Score,
EC_155_TPSA,PFASProperty,PFAS_155,Perfluorononanoic acid (PFNA),TPSA,37.3,Calculated,
EC_155_QED,PFASProperty,PFAS_155,Perfluorononanoic acid (PFNA),QED,0.5343,Calculated,
EC_156_logKow,PFASProperty,PFAS_156,Perfluorooctanoic acid (PFOA),logKow,4.81,Experimental/Predicted,
EC_156_ExposureScore_Water,PFASProperty,PFAS_156,Perfluorooctanoic acid (PFOA),ExposureScore_Water,0.29,Score,
EC_156_HazScore_EcoChronic,PFASProperty,PFAS_156,Perfluorooctanoic acid (PFOA),HazScore_EcoChronic,0.43,Score,
EC_156_TPSA,PFASProperty,PFAS_156,Perfluorooctanoic acid (PFOA),TPSA,37.3,Calculated,
EC_156_QED,PFASProperty,PFAS_156,Perfluorooctanoic acid (PFOA),QED,0.6531,Calculated,
EC_157_logKow,PFASProperty,PFAS_157,Ammonium perfluorooctanoate,logKow,3.37,Experimental/Predicted,
EC_157_ExposureScore_Water,PFASProperty,PFAS_157,Ammonium perfluorooctanoate,ExposureScore_Water,0.51,Score,
EC_157_HazScore_EcoChronic,PFASProperty,PFAS_157,Ammonium perfluorooctanoate,HazScore_EcoChronic,0.41,Score,
EC_158_logKow,PFASProperty,PFAS_158,Perfluoroundecanoic acid (PFUnDA),logKow,6.82,Experimental/Predicted,
EC_158_ExposureScore_Water,PFASProperty,PFAS_158,Perfluoroundecanoic acid (PFUnDA),ExposureScore_Water,0.21,Score,
EC_158_HazScore_EcoChronic,PFASProperty,PFAS_158,Perfluoroundecanoic acid (PFUnDA),HazScore_EcoChronic,0.02,Score,
EC_158_TPSA,PFASProperty,PFAS_158,Perfluoroundecanoic acid (PFUnDA),TPSA,37.3,Calculated,
EC_158_QED,PFASProperty,PFAS_158,Perfluoroundecanoic acid (PFUnDA),QED,0.3319,Calculated,
EC_159_ExposureScore_Water,PFASProperty,PFAS_159,Perfluorooctanesulfonamido ammonium iodide,ExposureScore_Water,0.25,Score,
EC_159_HazScore_EcoChronic,PFASProperty,PFAS_159,Perfluorooctanesulfonamido ammonium iodide,HazScore_EcoChronic,0.08,Score,
EC_159_TPSA,PFASProperty,PFAS_159,Perfluorooctanesulfonamido ammonium iodide,TPSA,46.17,Calculated,
EC_159_QED,PFASProperty,PFAS_159,Perfluorooctanesulfonamido ammonium iodide,QED,0.145,Calculated,
EC_160_logKow,PFASProperty,PFAS_160,Perfluoroheptane,logKow,5.5,Experimental/Predicted,
EC_160_ExposureScore_Water,PFASProperty,PFAS_160,Perfluoroheptane,ExposureScore_Water,0.33,Score,
EC_160_HazScore_EcoChronic,PFASProperty,PFAS_160,Perfluoroheptane,HazScore_EcoChronic,0.01,Score,
EC_160_TPSA,PFASProperty,PFAS_160,Perfluoroheptane,TPSA,0.0,Calculated,
EC_160_QED,PFASProperty,PFAS_160,Perfluoroheptane,QED,0.5748,Calculated,
EC_161_logKow,PFASProperty,PFAS_161,Perfluoroheptanesulfonic acid (PFHpS),logKow,3.82,Experimental/Predicted,
EC_161_ExposureScore_Water,PFASProperty,PFAS_161,Perfluoroheptanesulfonic acid (PFHpS),ExposureScore_Water,0.2,Score,
EC_161_HazScore_EcoChronic,PFASProperty,PFAS_161,Perfluoroheptanesulfonic acid (PFHpS),HazScore_EcoChronic,0.01,Score,
EC_161_TPSA,PFASProperty,PFAS_161,Perfluoroheptanesulfonic acid (PFHpS),TPSA,54.37,Calculated,
EC_161_QED,PFASProperty,PFAS_161,Perfluoroheptanesulfonic acid (PFHpS),QED,0.4878,Calculated,
EC_162_logKow,PFASProperty,PFAS_162,Methyl perfluorooctanoate,logKow,5.1,Experimental/Predicted,
EC_162_ExposureScore_Water,PFASProperty,PFAS_162,Methyl perfluorooctanoate,ExposureScore_Water,0.24,Score,
EC_162_HazScore_EcoChronic,PFASProperty,PFAS_162,Methyl perfluorooctanoate,HazScore_EcoChronic,0.01,Score,
EC_162_TPSA,PFASProperty,PFAS_162,Methyl perfluorooctanoate,TPSA,26.3,Calculated,
EC_162_QED,PFASProperty,PFAS_162,Methyl perfluorooctanoate,QED,0.4593,Calculated,
EC_163_logKow,PFASProperty,PFAS_163,Perfluoropropanoic acid (PFPrA),logKow,1.47,Experimental/Predicted,
EC_163_ExposureScore_Water,PFASProperty,PFAS_163,Perfluoropropanoic acid (PFPrA),ExposureScore_Water,0.24,Score,
EC_163_HazScore_EcoChronic,PFASProperty,PFAS_163,Perfluoropropanoic acid (PFPrA),HazScore_EcoChronic,0.03,Score,
EC_163_TPSA,PFASProperty,PFAS_163,Perfluoropropanoic acid (PFPrA),TPSA,37.3,Calculated,
EC_163_QED,PFASProperty,PFAS_163,Perfluoropropanoic acid (PFPrA),QED,0.5921,Calculated,
EC_164_logKow,PFASProperty,PFAS_164,Perfluorodecyl iodide,logKow,8.33,Experimental/Predicted,
EC_164_ExposureScore_Water,PFASProperty,PFAS_164,Perfluorodecyl iodide,ExposureScore_Water,0.28,Score,
EC_164_HazScore_EcoChronic,PFASProperty,PFAS_164,Perfluorodecyl iodide,HazScore_EcoChronic,0.01,Score,
EC_164_TPSA,PFASProperty,PFAS_164,Perfluorodecyl iodide,TPSA,0.0,Calculated,
EC_164_QED,PFASProperty,PFAS_164,Perfluorodecyl iodide,QED,0.1445,Calculated,
EC_165_logKow,PFASProperty,PFAS_165,"1H,1H-Perfluorobutyl acrylate",logKow,3.27,Experimental/Predicted,
EC_165_ExposureScore_Water,PFASProperty,PFAS_165,"1H,1H-Perfluorobutyl acrylate",ExposureScore_Water,0.2,Score,
EC_165_HazScore_EcoChronic,PFASProperty,PFAS_165,"1H,1H-Perfluorobutyl acrylate",HazScore_EcoChronic,0.02,Score,
EC_165_TPSA,PFASProperty,PFAS_165,"1H,1H-Perfluorobutyl acrylate",TPSA,26.3,Calculated,
EC_165_QED,PFASProperty,PFAS_165,"1H,1H-Perfluorobutyl acrylate",QED,0.4375,Calculated,
EC_166_logKow,PFASProperty,PFAS_166,"1H,1H,2H,2H-Perfluorohexyl methacrylate",logKow,4.98,Experimental/Predicted,
EC_166_ExposureScore_Water,PFASProperty,PFAS_166,"1H,1H,2H,2H-Perfluorohexyl methacrylate",ExposureScore_Water,0.28,Score,
EC_166_HazScore_EcoChronic,PFASProperty,PFAS_166,"1H,1H,2H,2H-Perfluorohexyl methacrylate",HazScore_EcoChronic,0.01,Score,
EC_166_TPSA,PFASProperty,PFAS_166,"1H,1H,2H,2H-Perfluorohexyl methacrylate",TPSA,26.3,Calculated,
EC_166_QED,PFASProperty,PFAS_166,"1H,1H,2H,2H-Perfluorohexyl methacrylate",QED,0.418,Calculated,
EC_167_logKow,PFASProperty,PFAS_167,2-(Perfluorooctyl)ethyl methacrylate,logKow,7.65,Experimental/Predicted,
EC_167_ExposureScore_Water,PFASProperty,PFAS_167,2-(Perfluorooctyl)ethyl methacrylate,ExposureScore_Water,0.31,Score,
EC_167_HazScore_EcoChronic,PFASProperty,PFAS_167,2-(Perfluorooctyl)ethyl methacrylate,HazScore_EcoChronic,0.1,Score,
EC_167_TPSA,PFASProperty,PFAS_167,2-(Perfluorooctyl)ethyl methacrylate,TPSA,26.3,Calculated,
EC_167_QED,PFASProperty,PFAS_167,2-(Perfluorooctyl)ethyl methacrylate,QED,0.1825,Calculated,
EC_168_logKow,PFASProperty,PFAS_168,Perfluoropentanesulfonic acid (PFPeS),logKow,2.49,Experimental/Predicted,
EC_168_ExposureScore_Water,PFASProperty,PFAS_168,Perfluoropentanesulfonic acid (PFPeS),ExposureScore_Water,0.17,Score,
EC_168_HazScore_EcoChronic,PFASProperty,PFAS_168,Perfluoropentanesulfonic acid (PFPeS),HazScore_EcoChronic,0.08,Score,
EC_168_TPSA,PFASProperty,PFAS_168,Perfluoropentanesulfonic acid (PFPeS),TPSA,54.37,Calculated,
EC_168_QED,PFASProperty,PFAS_168,Perfluoropentanesulfonic acid (PFPeS),QED,0.6267,Calculated,
EC_169_logKow,PFASProperty,PFAS_169,N-ethyl-N-[2-(phosphonooxy)ethyl]perfluorooctanesulfonamide,logKow,5.91,Experimental/Predicted,
EC_169_ExposureScore_Water,PFASProperty,PFAS_169,N-ethyl-N-[2-(phosphonooxy)ethyl]perfluorooctanesulfonamide,ExposureScore_Water,0.2,Score,
EC_169_HazScore_EcoChronic,PFASProperty,PFAS_169,N-ethyl-N-[2-(phosphonooxy)ethyl]perfluorooctanesulfonamide,HazScore_EcoChronic,0.08,Score,
EC_169_TPSA,PFASProperty,PFAS_169,N-ethyl-N-[2-(phosphonooxy)ethyl]perfluorooctanesulfonamide,TPSA,104.14,Calculated,
EC_169_QED,PFASProperty,PFAS_169,N-ethyl-N-[2-(phosphonooxy)ethyl]perfluorooctanesulfonamide,QED,0.2211,Calculated,
EC_170_logKow,PFASProperty,PFAS_170,(Perfluorohexyl)ethylene,logKow,5.74,Experimental/Predicted,
EC_170_ExposureScore_Water,PFASProperty,PFAS_170,(Perfluorohexyl)ethylene,ExposureScore_Water,0.37,Score,
EC_170_HazScore_EcoChronic,PFASProperty,PFAS_170,(Perfluorohexyl)ethylene,HazScore_EcoChronic,0.06,Score,
EC_170_TPSA,PFASProperty,PFAS_170,(Perfluorohexyl)ethylene,TPSA,0.0,Calculated,
EC_170_QED,PFASProperty,PFAS_170,(Perfluorohexyl)ethylene,QED,0.4902,Calculated,
EC_171_ExposureScore_Water,PFASProperty,PFAS_171,N-Ethyl-N-[3-(trimethoxysilyl)propyl]perfluorooctanesulfonamide,ExposureScore_Water,0.2,Score,
EC_171_HazScore_EcoChronic,PFASProperty,PFAS_171,N-Ethyl-N-[3-(trimethoxysilyl)propyl]perfluorooctanesulfonamide,HazScore_EcoChronic,0.08,Score,
EC_171_TPSA,PFASProperty,PFAS_171,N-Ethyl-N-[3-(trimethoxysilyl)propyl]perfluorooctanesulfonamide,TPSA,65.07,Calculated,
EC_171_QED,PFASProperty,PFAS_171,N-Ethyl-N-[3-(trimethoxysilyl)propyl]perfluorooctanesulfonamide,QED,0.15,Calculated,
EC_172_logKow,PFASProperty,PFAS_172,(Perfluorohexadecyl)ethyl iodide,logKow,13.32,Experimental/Predicted,
EC_172_ExposureScore_Water,PFASProperty,PFAS_172,(Perfluorohexadecyl)ethyl iodide,ExposureScore_Water,0.24,Score,
EC_172_HazScore_EcoChronic,PFASProperty,PFAS_172,(Perfluorohexadecyl)ethyl iodide,HazScore_EcoChronic,0.08,Score,
EC_172_TPSA,PFASProperty,PFAS_172,(Perfluorohexadecyl)ethyl iodide,TPSA,0.0,Calculated,
EC_172_QED,PFASProperty,PFAS_172,(Perfluorohexadecyl)ethyl iodide,QED,0.0821,Calculated,
EC_173_logKow,PFASProperty,PFAS_173,N-Methylperfluorooctanesulfonamidoethyl acrylate,logKow,6.87,Experimental/Predicted,
EC_173_ExposureScore_Water,PFASProperty,PFAS_173,N-Methylperfluorooctanesulfonamidoethyl acrylate,ExposureScore_Water,0.29,Score,
EC_173_HazScore_EcoChronic,PFASProperty,PFAS_173,N-Methylperfluorooctanesulfonamidoethyl acrylate,HazScore_EcoChronic,0.08,Score,
EC_173_TPSA,PFASProperty,PFAS_173,N-Methylperfluorooctanesulfonamidoethyl acrylate,TPSA,63.68,Calculated,
EC_173_QED,PFASProperty,PFAS_173,N-Methylperfluorooctanesulfonamidoethyl acrylate,QED,0.1783,Calculated,
